Timestamp,hour,day,year,Reading
2023-01-08 09:00:00,9,6,2023,0.529405774454797
2023-01-10 22:00:00,22,1,2023,0.28160040452257373
2023-01-08 23:00:00,23,6,2023,0.49298326899933276
2023-01-07 07:00:00,7,5,2023,0.5167570317552667
2023-01-05 16:00:00,16,3,2023,0.5340716353469069
2023-01-10 09:00:00,9,1,2023,0.46311936740904536
2023-01-04 11:00:00,11,2,2023,0.344791401328045
2023-01-06 12:00:00,12,4,2023,0.5238018997973144
2023-01-01 19:00:00,19,6,2023,0.5020272469551318
2023-01-05 07:00:00,7,3,2023,0.4943225316061687
2023-01-06 14:00:00,14,4,2023,0.34490732468853824
2023-01-02 15:00:00,15,0,2023,0.5680642190267415
2023-01-10 14:00:00,14,1,2023,0.6041205365313143
2023-01-02 04:00:00,4,0,2023,0.6431664669491975
2023-01-03 22:00:00,22,1,2023,0.37543917566345664
2023-01-09 09:00:00,9,0,2023,0.529195042817489
2023-01-02 13:00:00,13,0,2023,0.3841868402086662
2023-01-07 12:00:00,12,5,2023,0.2616407824899779
2023-01-09 22:00:00,22,0,2023,0.3790467095842559
2023-01-09 22:00:00,22,0,2023,0.5548498831199006
2023-01-07 20:00:00,20,5,2023,0.34572437965685976
2023-01-04 07:00:00,7,2,2023,0.4968324753322414
2023-01-05 18:00:00,18,3,2023,0.49853437806510714
2023-01-07 20:00:00,20,5,2023,0.25953560197662795
2023-01-10 02:00:00,2,1,2023,0.5528287286726878
2023-01-07 05:00:00,5,5,2023,0.39542783838347706
2023-01-04 13:00:00,13,2,2023,0.26648525171845594
2023-01-07 07:00:00,7,5,2023,0.5007242827624153
2023-01-07 09:00:00,9,5,2023,0.5251173763972312
2023-01-09 01:00:00,1,0,2023,0.5569366860142093
2023-01-06 05:00:00,5,4,2023,0.4502005995467089
2023-01-05 10:00:00,10,3,2023,0.044634339913083826
2023-01-10 22:00:00,22,1,2023,0.33614380554211254
2023-01-07 01:00:00,1,5,2023,0.45316566414036974
2023-01-09 03:00:00,3,0,2023,0.5734801588413325
2023-01-04 03:00:00,3,2,2023,0.2809428820582224
2023-01-08 07:00:00,7,6,2023,0.47881416323625203
2023-01-10 11:00:00,11,1,2023,0.3959803770752607
2023-01-10 12:00:00,12,1,2023,0.5173086907454619
2023-01-05 18:00:00,18,3,2023,0.4354215526694466
2023-01-09 08:00:00,8,0,2023,0.18604239181412582
2023-01-02 06:00:00,6,0,2023,0.5225408048248237
2023-01-03 12:00:00,12,1,2023,0.672300973430353
2023-01-07 18:00:00,18,5,2023,0.6963163906955099
2023-01-04 07:00:00,7,2,2023,0.642539871288732
2023-01-04 12:00:00,12,2,2023,0.6214666067406586
2023-01-01 02:00:00,2,6,2023,0.17880660116369987
2023-01-03 16:00:00,16,1,2023,0.3899660884392496
2023-01-03 17:00:00,17,1,2023,0.4455603397843645
2023-01-11 00:00:00,0,2,2023,0.5613386130173966
2023-01-04 22:00:00,22,2,2023,0.665466677112023
2023-01-05 08:00:00,8,3,2023,0.4492358254132707
2023-01-01 02:00:00,2,6,2023,0.47968275622135703
2023-01-05 03:00:00,3,3,2023,0.2543286116031154
2023-01-07 10:00:00,10,5,2023,0.5135355394669586
2023-01-01 11:00:00,11,6,2023,0.34705677353159425
2023-01-04 18:00:00,18,2,2023,0.0907184639153045
2023-01-07 00:00:00,0,5,2023,0.4416203819723624
2023-01-10 01:00:00,1,1,2023,0.32600646248788745
2023-01-07 15:00:00,15,5,2023,0.5966534584970945
2023-01-07 16:00:00,16,5,2023,0.35152117373956304
2023-01-05 13:00:00,13,3,2023,0.4555960233797055
2023-01-04 14:00:00,14,2,2023,0.5064308878819429
2023-01-04 20:00:00,20,2,2023,0.5468002025780492
2023-01-06 08:00:00,8,4,2023,0.4374351975229649
2023-01-02 14:00:00,14,0,2023,0.6117918794370393
2023-01-06 15:00:00,15,4,2023,0.5648255439569201
2023-01-03 11:00:00,11,1,2023,0.6010378788304606
2023-01-03 04:00:00,4,1,2023,0.4770095477880807
2023-01-01 10:00:00,10,6,2023,0.5438183752103991
2023-01-01 00:00:00,0,6,2023,0.542581533314144
2023-01-09 07:00:00,7,0,2023,0.46226743892817446
2023-01-03 08:00:00,8,1,2023,0.3781330278084254
2023-01-07 01:00:00,1,5,2023,0.6661594251256732
2023-01-05 10:00:00,10,3,2023,0.5386004719949886
2023-01-05 22:00:00,22,3,2023,0.36686381552613345
2023-01-06 07:00:00,7,4,2023,0.5220940607273155
2023-01-03 21:00:00,21,1,2023,0.44684431329837804
2023-01-05 06:00:00,6,3,2023,0.36819719868826517
2023-01-09 03:00:00,3,0,2023,0.4874091770886231
2023-01-01 03:00:00,3,6,2023,0.5375571560690408
2023-01-10 17:00:00,17,1,2023,0.722206869272192
2023-01-06 07:00:00,7,4,2023,0.7635247482567058
2023-01-09 10:00:00,10,0,2023,0.5145639684857936
2023-01-03 06:00:00,6,1,2023,0.3900610882766533
2023-01-10 00:00:00,0,1,2023,0.5599141498843345
2023-01-04 20:00:00,20,2,2023,0.34710118145446855
2023-01-09 06:00:00,6,0,2023,0.2613116124905196
2023-01-07 07:00:00,7,5,2023,0.5470021433660699
2023-01-05 11:00:00,11,3,2023,0.6788897624719611
2023-01-05 10:00:00,10,3,2023,0.12254402317518795
2023-01-03 03:00:00,3,1,2023,0.37374240363889044
2023-01-06 04:00:00,4,4,2023,0.3000068916452705
2023-01-04 00:00:00,0,2,2023,0.5122157519861297
2023-01-07 21:00:00,21,5,2023,0.3676881288831604
2023-01-04 16:00:00,16,2,2023,0.17660270421886307
2023-01-05 01:00:00,1,3,2023,0.333553568549688
2023-01-03 05:00:00,5,1,2023,0.48320874407914194
2023-01-07 04:00:00,4,5,2023,0.5767508570341218
2023-01-10 04:00:00,4,1,2023,0.49945137019476105
2023-01-06 20:00:00,20,4,2023,0.40636858229213013
2023-01-08 04:00:00,4,6,2023,0.26815748757755087
2023-01-10 21:00:00,21,1,2023,0.5859295714006794
2023-01-03 16:00:00,16,1,2023,0.5511361445896136
2023-01-02 02:00:00,2,0,2023,0.4362365250570597
2023-01-10 10:00:00,10,1,2023,0.3957960124866964
2023-01-02 22:00:00,22,0,2023,0.2350382951410037
2023-01-02 04:00:00,4,0,2023,0.1677062177856489
2023-01-01 19:00:00,19,6,2023,0.3699896359916519
2023-01-10 12:00:00,12,1,2023,0.4874550019004391
2023-01-01 09:00:00,9,6,2023,0.5612957627156311
2023-01-06 15:00:00,15,4,2023,0.522739429540055
2023-01-10 20:00:00,20,1,2023,0.802625719037108
2023-01-04 05:00:00,5,2,2023,0.7926077079189768
2023-01-06 16:00:00,16,4,2023,0.5673334833184821
2023-01-08 21:00:00,21,6,2023,0.3354033088810273
2023-01-01 22:00:00,22,6,2023,0.3735669204126427
2023-01-07 12:00:00,12,5,2023,0.6000977601282327
2023-01-01 17:00:00,17,6,2023,0.27812804388274126
2023-01-08 20:00:00,20,6,2023,0.4435662493538288
2023-01-05 22:00:00,22,3,2023,0.6887080439387461
2023-01-01 18:00:00,18,6,2023,0.25188753648243045
2023-01-02 22:00:00,22,0,2023,0.49771857001349695
2023-01-10 23:00:00,23,1,2023,0.6121667417045041
2023-01-01 16:00:00,16,6,2023,0.28475333045051643
2023-01-10 10:00:00,10,1,2023,0.5130436191826612
2023-01-02 07:00:00,7,0,2023,0.5326573582234536
2023-01-06 15:00:00,15,4,2023,0.5186777107660165
2023-01-09 13:00:00,13,0,2023,0.17777422244064836
2023-01-07 08:00:00,8,5,2023,0.3153261552332397
2023-01-03 06:00:00,6,1,2023,0.47963999945236124
2023-01-06 07:00:00,7,4,2023,0.20093597375540387
2023-01-09 12:00:00,12,0,2023,0.40577675450742645
2023-01-10 22:00:00,22,1,2023,0.41071267060083894
2023-01-06 00:00:00,0,4,2023,0.20064550418618868
2023-01-08 07:00:00,7,6,2023,0.3904040947002747
2023-01-01 16:00:00,16,6,2023,0.27630024295547395
2023-01-02 12:00:00,12,0,2023,0.34103527918552046
2023-01-03 01:00:00,1,1,2023,0.6845815597889238
2023-01-01 20:00:00,20,6,2023,0.4218463910696564
2023-01-04 03:00:00,3,2,2023,0.5110827366756285
2023-01-05 00:00:00,0,3,2023,0.45518473940884396
2023-01-10 18:00:00,18,1,2023,0.5185483649443422
2023-01-01 01:00:00,1,6,2023,0.373767411874271
2023-01-09 20:00:00,20,0,2023,0.2982345317748907
2023-01-08 06:00:00,6,6,2023,0.2934886904153463
2023-01-10 05:00:00,5,1,2023,0.3700026258890152
2023-01-02 00:00:00,0,0,2023,0.508263201564705
2023-01-01 12:00:00,12,6,2023,0.30280757780089074
2023-01-04 07:00:00,7,2,2023,0.2299647640068336
2023-01-07 06:00:00,6,5,2023,0.43442148969391636
2023-01-04 02:00:00,2,2,2023,0.6178297213461357
2023-01-04 06:00:00,6,2,2023,0.580339172289727
2023-01-08 09:00:00,9,6,2023,0.26147585825873687
2023-01-02 16:00:00,16,0,2023,0.7934447597576051
2023-01-05 01:00:00,1,3,2023,0.6851996353759078
2023-01-02 02:00:00,2,0,2023,0.36859301806887246
2023-01-03 14:00:00,14,1,2023,0.5136071431044554
2023-01-07 16:00:00,16,5,2023,0.37594494011491275
2023-01-10 23:00:00,23,1,2023,0.6279033709296296
2023-01-03 00:00:00,0,1,2023,0.4547888354433419
2023-01-03 07:00:00,7,1,2023,0.6725965945639957
2023-01-05 05:00:00,5,3,2023,0.5334303943604217
2023-01-01 09:00:00,9,6,2023,0.34293858627016505
2023-01-02 17:00:00,17,0,2023,0.45999161925463217
2023-01-01 22:00:00,22,6,2023,0.5882642629658938
2023-01-02 02:00:00,2,0,2023,0.32687143622772885
2023-01-08 17:00:00,17,6,2023,0.3885796374782904
2023-01-06 01:00:00,1,4,2023,0.3518817223653492
2023-01-10 01:00:00,1,1,2023,0.4586351967655876
2023-01-02 23:00:00,23,0,2023,0.4816578132658438
2023-01-03 21:00:00,21,1,2023,0.5983066094626706
2023-01-07 14:00:00,14,5,2023,0.3177546997290065
2023-01-09 16:00:00,16,0,2023,0.6607885919566251
2023-01-05 08:00:00,8,3,2023,0.3479670603283712
2023-01-10 06:00:00,6,1,2023,0.532310551050576
2023-01-09 17:00:00,17,0,2023,0.5177968488835271
2023-01-04 02:00:00,2,2,2023,0.5736075585691225
2023-01-04 09:00:00,9,2,2023,0.5099496147969426
2023-01-07 17:00:00,17,5,2023,0.2385990419842339
2023-01-05 04:00:00,4,3,2023,0.4645513612835672
2023-01-05 20:00:00,20,3,2023,0.07506587628175596
2023-01-10 00:00:00,0,1,2023,0.34992806097596474
2023-01-01 22:00:00,22,6,2023,0.5098285624683786
2023-01-01 14:00:00,14,6,2023,0.5581072541431558
2023-01-04 17:00:00,17,2,2023,0.4526419359557047
2023-01-09 10:00:00,10,0,2023,0.46044635340267337
2023-01-10 10:00:00,10,1,2023,0.44166020326510524
2023-01-09 18:00:00,18,0,2023,0.39992232511155823
2023-01-07 06:00:00,6,5,2023,0.4799739190337765
2023-01-07 19:00:00,19,5,2023,0.3712887652582171
2023-01-01 06:00:00,6,6,2023,0.3935291288952689
2023-01-10 12:00:00,12,1,2023,0.7692637849211175
2023-01-01 11:00:00,11,6,2023,0.3383962814628494
2023-01-01 07:00:00,7,6,2023,0.47657380507410274
2023-01-08 22:00:00,22,6,2023,0.2980680910783846
2023-01-11 00:00:00,0,2,2023,0.427230121944025
2023-01-08 09:00:00,9,6,2023,0.2802570786162125
2023-01-09 11:00:00,11,0,2023,0.166212099435136
2023-01-07 09:00:00,9,5,2023,0.5760613685170703
2023-01-07 20:00:00,20,5,2023,0.5475540383182047
2023-01-09 01:00:00,1,0,2023,0.39415011455921
2023-01-08 13:00:00,13,6,2023,0.5933348282120703
2023-01-08 20:00:00,20,6,2023,0.44539489485974537
2023-01-10 04:00:00,4,1,2023,0.5026753909399393
2023-01-03 21:00:00,21,1,2023,0.6871561302811049
2023-01-06 21:00:00,21,4,2023,0.7888215948223998
2023-01-05 05:00:00,5,3,2023,0.40028720529424167
2023-01-09 14:00:00,14,0,2023,0.558210926897633
2023-01-07 05:00:00,5,5,2023,0.42583115456335097
2023-01-02 08:00:00,8,0,2023,0.3189013310263492
2023-01-08 04:00:00,4,6,2023,0.6229275310611164
2023-01-08 10:00:00,10,6,2023,0.49896377413739934
2023-01-05 21:00:00,21,3,2023,0.4627413524581696
2023-01-09 05:00:00,5,0,2023,0.6960065609464615
2023-01-09 23:00:00,23,0,2023,0.4779874995024288
2023-01-07 23:00:00,23,5,2023,0.5287964432246015
2023-01-08 16:00:00,16,6,2023,0.5666701769065116
2023-01-02 03:00:00,3,0,2023,0.5391160867477263
2023-01-03 02:00:00,2,1,2023,0.47800502985824656
2023-01-07 14:00:00,14,5,2023,0.6543094897782525
2023-01-01 06:00:00,6,6,2023,0.48863901588134373
2023-01-04 16:00:00,16,2,2023,0.6602009271310053
2023-01-09 00:00:00,0,0,2023,0.36754800242468344
2023-01-10 07:00:00,7,1,2023,0.4331035458621879
2023-01-09 12:00:00,12,0,2023,0.34994524988412845
2023-01-06 17:00:00,17,4,2023,0.48884913876402925
2023-01-08 02:00:00,2,6,2023,0.5065753695158199
2023-01-01 09:00:00,9,6,2023,0.525037496488512
2023-01-01 01:00:00,1,6,2023,0.36841671307057355
2023-01-07 21:00:00,21,5,2023,0.37554353805064533
2023-01-11 00:00:00,0,2,2023,0.26392602673364796
2023-01-02 22:00:00,22,0,2023,0.30138855828534195
2023-01-04 20:00:00,20,2,2023,0.6338340329014303
2023-01-06 03:00:00,3,4,2023,0.30883720133861325
2023-01-07 21:00:00,21,5,2023,0.4458812517606823
2023-01-05 10:00:00,10,3,2023,0.3506470358280822
2023-01-02 22:00:00,22,0,2023,0.5985732187238202
2023-01-05 17:00:00,17,3,2023,0.4337120899834105
2023-01-02 06:00:00,6,0,2023,0.37823617899207695
2023-01-06 16:00:00,16,4,2023,0.3552915822810082
2023-01-08 01:00:00,1,6,2023,0.3532173983685235
2023-01-02 16:00:00,16,0,2023,0.6609429112112013
2023-01-01 11:00:00,11,6,2023,0.7168547896911689
2023-01-03 00:00:00,0,1,2023,0.47954100804471134
2023-01-08 06:00:00,6,6,2023,0.5357598920008084
2023-01-10 00:00:00,0,1,2023,0.5137874989796903
2023-01-07 16:00:00,16,5,2023,0.2920129163127584
2023-01-05 12:00:00,12,3,2023,0.5804664590606426
2023-01-02 15:00:00,15,0,2023,0.33364789492129443
2023-01-04 21:00:00,21,2,2023,0.5270899801372763
2023-01-05 17:00:00,17,3,2023,0.5011363669836414
2023-01-08 08:00:00,8,6,2023,0.5781013737654713
2023-01-08 22:00:00,22,6,2023,0.3806165406030345
2023-01-04 19:00:00,19,2,2023,0.7069792097442078
2023-01-06 19:00:00,19,4,2023,0.6548631419280692
2023-01-07 01:00:00,1,5,2023,0.7437463981086337
2023-01-09 18:00:00,18,0,2023,0.3073208187413923
2023-01-07 11:00:00,11,5,2023,0.576441938552006
2023-01-09 04:00:00,4,0,2023,0.3871321949321469
2023-01-02 05:00:00,5,0,2023,0.4476554353511556
2023-01-06 16:00:00,16,4,2023,0.3312361985033705
2023-01-04 14:00:00,14,2,2023,0.5906252820386355
2023-01-10 16:00:00,16,1,2023,0.3775303414429727
2023-01-04 14:00:00,14,2,2023,0.5270700416850597
2023-01-01 15:00:00,15,6,2023,0.16967197728090913
2023-01-02 10:00:00,10,0,2023,0.21930393473724594
2023-01-03 01:00:00,1,1,2023,0.5181530809375368
2023-01-09 21:00:00,21,0,2023,0.5778392762323138
2023-01-06 20:00:00,20,4,2023,0.3265636494476434
2023-01-02 15:00:00,15,0,2023,0.5190435363040748
2023-01-04 14:00:00,14,2,2023,0.3467764814184642
2023-01-04 20:00:00,20,2,2023,0.6700767569236072
2023-01-07 19:00:00,19,5,2023,0.4932666871028345
2023-01-10 17:00:00,17,1,2023,0.49727789803573674
2023-01-10 08:00:00,8,1,2023,0.7043544372763847
2023-01-03 12:00:00,12,1,2023,0.4788788268467934
2023-01-09 12:00:00,12,0,2023,0.27512179352895105
2023-01-04 13:00:00,13,2,2023,0.4090894749067774
2023-01-09 01:00:00,1,0,2023,0.6928441567336453
2023-01-10 16:00:00,16,1,2023,0.4100571585253975
2023-01-07 09:00:00,9,5,2023,0.5267904192673774
2023-01-09 00:00:00,0,0,2023,0.1399421556365897
2023-01-09 06:00:00,6,0,2023,0.4426412361621509
2023-01-08 23:00:00,23,6,2023,0.3706519342748358
2023-01-02 23:00:00,23,0,2023,0.2735732971027093
2023-01-09 20:00:00,20,0,2023,0.3660444807659473
2023-01-03 01:00:00,1,1,2023,0.3509622261294507
2023-01-06 09:00:00,9,4,2023,0.4658874283134351
2023-01-07 14:00:00,14,5,2023,0.4454290534549701
2023-01-02 10:00:00,10,0,2023,0.32559498219890326
2023-01-01 05:00:00,5,6,2023,0.5020407921910359
2023-01-04 15:00:00,15,2,2023,0.6037195478516487
2023-01-09 08:00:00,8,0,2023,0.5200280439710329
2023-01-03 12:00:00,12,1,2023,0.43892146392222997
2023-01-10 06:00:00,6,1,2023,0.5223647200345848
2023-01-10 05:00:00,5,1,2023,0.23610821395105977
2023-01-03 03:00:00,3,1,2023,0.5389709916102197
2023-01-01 21:00:00,21,6,2023,0.5398828217386504
2023-01-06 16:00:00,16,4,2023,0.2644429831995696
2023-01-06 13:00:00,13,4,2023,0.4320539224263833
2023-01-03 14:00:00,14,1,2023,0.4383800856647674
2023-01-03 06:00:00,6,1,2023,0.7729559208876309
2023-01-03 12:00:00,12,1,2023,0.7540311486783772
2023-01-01 12:00:00,12,6,2023,0.3326275695913449
2023-01-01 10:00:00,10,6,2023,0.5866258121943586
2023-01-05 05:00:00,5,3,2023,0.3183573765962153
2023-01-02 06:00:00,6,0,2023,0.5854770430355426
2023-01-04 15:00:00,15,2,2023,0.5663105380369964
2023-01-04 02:00:00,2,2,2023,0.4825528814849074
2023-01-10 22:00:00,22,1,2023,0.49225262786400226
2023-01-04 13:00:00,13,2,2023,0.5230911792395055
2023-01-01 21:00:00,21,6,2023,0.562668600561127
2023-01-05 23:00:00,23,3,2023,0.1905955924076236
2023-01-09 22:00:00,22,0,2023,0.6173362946031471
2023-01-06 13:00:00,13,4,2023,0.33821792845235854
2023-01-06 03:00:00,3,4,2023,0.4924950797307083
2023-01-01 20:00:00,20,6,2023,0.5673778619855819
2023-01-03 07:00:00,7,1,2023,0.31212068339006493
2023-01-04 08:00:00,8,2,2023,0.3923069158234881
2023-01-08 18:00:00,18,6,2023,0.32292534378476045
2023-01-07 14:00:00,14,5,2023,0.5001817506032862
2023-01-06 22:00:00,22,4,2023,0.4028217085854372
2023-01-07 03:00:00,3,5,2023,0.4521180975062443
2023-01-08 18:00:00,18,6,2023,0.501020556154034
2023-01-05 02:00:00,2,3,2023,0.400199814212317
2023-01-03 03:00:00,3,1,2023,0.41768351540641113
2023-01-03 05:00:00,5,1,2023,0.45636849340756924
2023-01-01 03:00:00,3,6,2023,0.596060530804651
2023-01-06 08:00:00,8,4,2023,0.17606789552364135
2023-01-09 23:00:00,23,0,2023,0.7188954027623667
2023-01-08 05:00:00,5,6,2023,0.6300856925869472
2023-01-05 17:00:00,17,3,2023,0.520467644740001
2023-01-07 00:00:00,0,5,2023,0.48660895191159736
2023-01-10 10:00:00,10,1,2023,0.2588459143917363
2023-01-03 17:00:00,17,1,2023,0.5746252850778012
2023-01-08 05:00:00,5,6,2023,0.14449955406379125
2023-01-04 20:00:00,20,2,2023,0.4012478219543305
2023-01-03 03:00:00,3,1,2023,0.3647434170354631
2023-01-09 21:00:00,21,0,2023,0.5680441277005824
2023-01-01 19:00:00,19,6,2023,0.17986447615758924
2023-01-09 20:00:00,20,0,2023,0.5768005998396234
2023-01-02 04:00:00,4,0,2023,0.5998868224048235
2023-01-07 11:00:00,11,5,2023,0.24044539657890077
2023-01-06 18:00:00,18,4,2023,0.3894072005681367
2023-01-03 00:00:00,0,1,2023,0.26412006767771357
2023-01-03 15:00:00,15,1,2023,0.5013352224056452
2023-01-07 06:00:00,6,5,2023,0.624631514431101
2023-01-03 17:00:00,17,1,2023,0.45596803320801704
2023-01-10 09:00:00,9,1,2023,0.5228085462391051
2023-01-07 19:00:00,19,5,2023,0.4856183313469016
2023-01-01 21:00:00,21,6,2023,0.6137949237599921
2023-01-04 20:00:00,20,2,2023,0.3677084843282711
2023-01-05 18:00:00,18,3,2023,0.321705896691166
2023-01-04 00:00:00,0,2,2023,0.595960625961967
2023-01-01 22:00:00,22,6,2023,0.48621584902268256
2023-01-01 09:00:00,9,6,2023,0.2679887512491268
2023-01-08 20:00:00,20,6,2023,0.5701321847336235
2023-01-04 01:00:00,1,2,2023,0.3052459346313442
2023-01-03 08:00:00,8,1,2023,0.3632403938225529
2023-01-03 16:00:00,16,1,2023,0.35784767800900785
2023-01-09 05:00:00,5,0,2023,0.489894974008073
2023-01-07 02:00:00,2,5,2023,0.2717813757449221
2023-01-02 20:00:00,20,0,2023,0.3759199862917949
2023-01-03 18:00:00,18,1,2023,0.4605365030888451
2023-01-08 20:00:00,20,6,2023,0.2561668922940903
2023-01-09 10:00:00,10,0,2023,0.40442498755192524
2023-01-08 20:00:00,20,6,2023,0.6261814992082979
2023-01-09 21:00:00,21,0,2023,0.515171267467457
2023-01-06 05:00:00,5,4,2023,0.3397831264535056
2023-01-10 11:00:00,11,1,2023,0.42117758183688403
2023-01-04 08:00:00,8,2,2023,0.5280171195624995
2023-01-06 12:00:00,12,4,2023,0.5638889458846382
2023-01-01 01:00:00,1,6,2023,0.3762654644880631
2023-01-10 10:00:00,10,1,2023,0.5207804903617324
2023-01-10 16:00:00,16,1,2023,0.40180742942147474
2023-01-07 23:00:00,23,5,2023,0.46420062836015696
2023-01-08 17:00:00,17,6,2023,0.4435997072313397
2023-01-03 10:00:00,10,1,2023,0.7025910928436856
2023-01-10 01:00:00,1,1,2023,0.32929157190597624
2023-01-03 14:00:00,14,1,2023,0.48623168469751654
2023-01-07 15:00:00,15,5,2023,0.4405758140091368
2023-01-09 09:00:00,9,0,2023,0.39481531084973465
2023-01-10 23:00:00,23,1,2023,0.24580702845662397
2023-01-02 01:00:00,1,0,2023,0.473199684484202
2023-01-08 16:00:00,16,6,2023,0.42755368249756864
2023-01-09 09:00:00,9,0,2023,0.6132075311851695
2023-01-08 09:00:00,9,6,2023,0.3273381019712549
2023-01-07 08:00:00,8,5,2023,0.588785827630277
2023-01-08 00:00:00,0,6,2023,0.29443703088456097
2023-01-03 14:00:00,14,1,2023,0.3097360250929664
2023-01-09 15:00:00,15,0,2023,0.5064867127217756
2023-01-07 13:00:00,13,5,2023,0.3086005266177576
2023-01-10 19:00:00,19,1,2023,0.7446260319663677
2023-01-04 16:00:00,16,2,2023,0.42243771709865985
2023-01-06 08:00:00,8,4,2023,0.8211519418400277
2023-01-03 14:00:00,14,1,2023,0.3821710759801972
2023-01-07 17:00:00,17,5,2023,0.5067262928217989
2023-01-02 13:00:00,13,0,2023,0.16786075448636414
2023-01-06 03:00:00,3,4,2023,0.5918167661674983
2023-01-09 02:00:00,2,0,2023,0.46501813432869477
2023-01-05 13:00:00,13,3,2023,0.5119737500660518
2023-01-10 18:00:00,18,1,2023,0.6225441921464239
2023-01-05 23:00:00,23,3,2023,0.4298754621742018
2023-01-04 23:00:00,23,2,2023,0.49510590014978384
2023-01-08 18:00:00,18,6,2023,0.4778652870375759
2023-01-03 19:00:00,19,1,2023,0.35606246600744296
2023-01-06 08:00:00,8,4,2023,0.6058212651255471
2023-01-08 13:00:00,13,6,2023,0.30447969535459307
2023-01-01 08:00:00,8,6,2023,0.31401875552717673
2023-01-08 01:00:00,1,6,2023,0.4110464389931068
2023-01-04 17:00:00,17,2,2023,0.5825719304298506
2023-01-01 23:00:00,23,6,2023,0.3123455038964761
2023-01-03 07:00:00,7,1,2023,0.37926828028411297
2023-01-05 13:00:00,13,3,2023,0.30327630210384426
2023-01-03 17:00:00,17,1,2023,0.4517143385280302
2023-01-07 01:00:00,1,5,2023,0.39232939516958487
2023-01-09 13:00:00,13,0,2023,0.5293763173241698
2023-01-07 18:00:00,18,5,2023,0.5484440010587588
2023-01-02 00:00:00,0,0,2023,0.437042900045045
2023-01-07 12:00:00,12,5,2023,0.3975239196432977
2023-01-01 23:00:00,23,6,2023,0.4845922332653487
2023-01-07 22:00:00,22,5,2023,0.2769109240819453
2023-01-09 12:00:00,12,0,2023,0.4836454853989631
2023-01-02 23:00:00,23,0,2023,0.4387236852706291
2023-01-09 14:00:00,14,0,2023,0.33168925086957946
2023-01-01 00:00:00,0,6,2023,0.38756158931635265
2023-01-09 02:00:00,2,0,2023,0.5579611265069906
2023-01-06 21:00:00,21,4,2023,0.4203230280525462
2023-01-06 02:00:00,2,4,2023,0.3667705775401374
2023-01-03 04:00:00,4,1,2023,0.2740868337730139
2023-01-10 06:00:00,6,1,2023,0.6238248712455725
2023-01-01 06:00:00,6,6,2023,0.39751059377712683
2023-01-01 08:00:00,8,6,2023,0.38197276014304526
2023-01-07 14:00:00,14,5,2023,0.3757207042207059
2023-01-08 12:00:00,12,6,2023,0.4031881506332978
2023-01-10 18:00:00,18,1,2023,0.6910783587800902
2023-01-07 06:00:00,6,5,2023,0.30278508997745834
2023-01-06 06:00:00,6,4,2023,0.5494550361704921
2023-01-09 09:00:00,9,0,2023,0.39801109959133585
2023-01-09 00:00:00,0,0,2023,0.5056510321645394
2023-01-06 08:00:00,8,4,2023,0.3872975136086536
2023-01-08 05:00:00,5,6,2023,0.38358743729149547
2023-01-06 04:00:00,4,4,2023,0.2202684674499321
2023-01-05 14:00:00,14,3,2023,0.31178558791235134
2023-01-02 10:00:00,10,0,2023,0.5221042054958857
2023-01-06 03:00:00,3,4,2023,0.41733082935581944
2023-01-07 05:00:00,5,5,2023,0.23397621870886223
2023-01-04 13:00:00,13,2,2023,0.5070920991169067
2023-01-10 17:00:00,17,1,2023,0.44550772019270113
2023-01-03 15:00:00,15,1,2023,0.41856005161453536
2023-01-04 02:00:00,2,2,2023,0.6064583484522813
2023-01-07 02:00:00,2,5,2023,0.3187763312932803
2023-01-02 03:00:00,3,0,2023,0.46163704106388004
2023-01-03 13:00:00,13,1,2023,0.4707686973811197
2023-01-08 09:00:00,9,6,2023,0.5168428355658229
2023-01-02 07:00:00,7,0,2023,0.49564213370797405
2023-01-06 15:00:00,15,4,2023,0.8372407609124701
2023-01-08 07:00:00,7,6,2023,0.30816070895107806
2023-01-05 16:00:00,16,3,2023,0.5737791059570226
2023-01-08 10:00:00,10,6,2023,0.46551924524101795
2023-01-05 02:00:00,2,3,2023,0.36714092542323384
2023-01-04 08:00:00,8,2,2023,0.46927973140964885
2023-01-07 18:00:00,18,5,2023,0.3912802411207541
2023-01-05 15:00:00,15,3,2023,0.5284964410478282
2023-01-10 07:00:00,7,1,2023,0.1552190390429776
2023-01-06 11:00:00,11,4,2023,0.535029140191488
2023-01-06 23:00:00,23,4,2023,0.6840228885764758
2023-01-03 06:00:00,6,1,2023,0.3800456187047693
2023-01-06 13:00:00,13,4,2023,0.3291790760568357
2023-01-10 15:00:00,15,1,2023,0.3887991153468844
2023-01-04 11:00:00,11,2,2023,0.4848344339225995
2023-01-09 17:00:00,17,0,2023,0.3534900120485236
2023-01-09 22:00:00,22,0,2023,0.2210872712484396
2023-01-07 02:00:00,2,5,2023,0.22924894751018818
2023-01-09 18:00:00,18,0,2023,0.637587017890614
2023-01-03 21:00:00,21,1,2023,0.5432281098121944
2023-01-06 05:00:00,5,4,2023,0.3861075750965042
2023-01-07 20:00:00,20,5,2023,0.42301379640715775
2023-01-02 17:00:00,17,0,2023,0.4702457131422072
2023-01-04 15:00:00,15,2,2023,0.3671786933994462
2023-01-10 16:00:00,16,1,2023,0.3232231035289621
2023-01-10 19:00:00,19,1,2023,0.2884389145520141
